FieldID,Column,Row2,ID2,Latitude,Longitude,Year,SampleID,Crop,GrainWeightWet
CookEast,13,L,276,46.78182,-117.083918,2016,GPHY16_SC_A4_276_13-L_B,SC,450
CookEast,14,L,277,46.781883,-117.0835,2016,GPHY16_SC_A5_277_14-L_B,SC,387
CookEast,15,L,278,46.781804,-117.083082,2016,GPHY16_SC_A6_278_15-L_B,SC,173
CookEast,16,L,279,46.78185937,-117.0826501,2016,GPHY16_SC_B1_279_16-L_B,SC,423
CookEast,17,L,280,46.78191,-117.082246,2016,GPHY16_SC_B1_280_17-L_B,SC,480
CookEast,18,L,281,46.78170482,-117.0818123,2016,GPHY16_SC_B3_281_18-L_B,SC,364
CookEast,19,L,282,46.781851,-117.08141,2016,GPHY16_SC_B3_282_19-L_B,SC,497
CookEast,20,L,283,46.781853,-117.080992,2016,GPHY16_SC_B4_283_20-L_B,SC,295
CookEast,21,L,284,46.781709,-117.080574,2016,GPHY16_SC_B5_284_21-L_B,SC,421
CookEast,22,L,285,46.781972,-117.080156,2016,GPHY16_SC_B5_285_22-L_B,SC,359
CookEast,23,L,286,46.781943,-117.079738,2016,GPHY16_SC_B6_286_23-L_B,SC,439
CookEast,24,L,287,46.781907,-117.07932,2016,GPHY16_WW_C1_287_24-L_B,WW,908
CookEast,25,L,288,46.78180208,-117.0788662,2016,GPHY16_WW_C2_288_25-L_H,WW,1532
CookEast,26,L,289,46.78184,-117.078484,2016,GPHY16_WW_C2_289_26-L_G,WW,1409
CookEast,27,L,290,46.781845,-117.078066,2016,GPHY16_WW_C3_290_27-L_G,WW,1376
CookEast,28,L,291,46.781782,-117.077648,2016,GPHY16_WW_C4_291_28-L_G,WW,895
CookEast,29,L,292,46.781946,-117.07723,2016,GPHY16_WW_C4_292_29-L_G,WW,1356
CookEast,30,L,293,46.78172,-117.076812,2016,GPHY16_WW_C5_293_30-L_G,WW,1258
CookEast,9,M,297,46.782098,-117.085536,2016,GPHY16_SC_A1_297_9-M_B,SC,445
CookEast,10,M,298,46.782216,-117.085118,2016,GPHY16_SC_A1_298_10-M_B,SC,441
CookEast,11,M,299,46.782064,-117.0847,2016,GPHY16_SC_A2_299_11-M_B,SC,541
CookEast,12,M,300,46.782153,-117.084282,2016,GPHY16_SC_A3_300_12-M_B,SC,517
CookEast,13,M,301,46.782106,-117.083864,2016,GPHY16_SC_A4_301_13-M_B,SC,313
CookEast,14,M,302,46.78215462,-117.0834303,2016,GPHY16_SC_A5_302_14-M_B,SC,152
CookEast,15,M,303,46.78207922,-117.0830123,2016,GPHY16_SC_A6_303_15-M_B,SC,219
CookEast,16,M,304,46.782159,-117.08261,2016,GPHY16_SC_A6_304_16-M_B,SC,231
CookEast,17,M,305,46.782196,-117.082192,2016,GPHY16_SC_B1_305_17-M_B,SC,398
CookEast,18,M,306,46.781998,-117.081774,2016,GPHY16_SC_B2_306_18-M_B,SC,405
CookEast,19,M,307,46.782137,-117.081356,2016,GPHY16_SC_B3_307_19-M_B,SC,529
CookEast,20,M,308,46.782139,-117.080938,2016,GPHY16_SC_B3_308_20-M_B,SC,406
CookEast,21,M,309,46.78197702,-117.080499,2016,GPHY16_SC_B5_309_21-M_B,SC,416
CookEast,22,M,310,46.782258,-117.080102,2016,GPHY16_SC_B5_310_22-M_B,SC,637
CookEast,23,M,311,46.782229,-117.079684,2016,GPHY16_SC_B6_311_23-M_B,SC,336
CookEast,24,M,312,46.78221346,-117.0793018,2016,GPHY16_SC_B6_312_24-M_B,SC,522
CookEast,25,M,313,46.782114,-117.078848,2016,GPHY16_WW_C1_313_25-M_G,WW,1404
CookEast,26,M,314,46.782126,-117.07843,2016,GPHY16_WW_C2_314_26-M_G,WW,1097
CookEast,27,M,315,46.78214737,-117.0780418,2016,GPHY16_WW_C2_315_27-M_G,WW,1194
CookEast,28,M,316,46.782068,-117.077594,2016,GPHY16_WW_C3_316_28-M_G,WW,1067
CookEast,10,N,323,46.78249248,-117.0851352,2016,GPHY16_SC_A1_323_10-N_B,SC,326
CookEast,11,N,324,46.78235,-117.084751,2016,GPHY16_SC_A2_324_11-N_B,SC,275
CookEast,12,N,325,46.782439,-117.084333,2016,GPHY16_SC_A2_325_12-N_B,SC,529
CookEast,13,N,326,46.782392,-117.083915,2016,GPHY16_SC_A3_326_13-N_B,SC,458
CookEast,14,N,327,46.782455,-117.083497,2016,GPHY16_SC_A4_327_14-N_B,SC,297
CookEast,15,N,328,46.782376,-117.083079,2016,GPHY16_SC_A5_328_15-N_B,SC,346
CookEast,16,N,329,46.78243782,-117.0826453,2016,GPHY16_SC_A6_329_16-N_B,SC,383
CookEast,17,N,330,46.782482,-117.082243,2016,GPHY16_SC_A6_330_17-N_B,SC,299
CookEast,18,N,331,46.782284,-117.081825,2016,GPHY16_SC_B1_331_18-N_B,SC,365
CookEast,19,N,332,46.782423,-117.081407,2016,GPHY16_SC_B2_332_19-N_B,SC,487
CookEast,20,N,333,46.782425,-117.080989,2016,GPHY16_SC_B3_333_20-N_B,SC,404
CookEast,21,N,334,46.782281,-117.080571,2016,GPHY16_SC_B4_334_21-N_B,SC,482
CookEast,22,N,335,46.782544,-117.080153,2016,GPHY16_SC_B4_335_22-N_B,SC,278
CookEast,23,N,336,46.782515,-117.079735,2016,GPHY16_SC_B5_336_23-N_B,SC,602
CookEast,24,N,337,46.782479,-117.079317,2016,GPHY16_SC_B6_337_24-N_B,SC,523
CookEast,25,N,338,46.78239455,-117.078891,2016,GPHY16_WW_C1_338_25-N_G,WW,692
CookEast,11,O,348,46.782636,-117.084617,2016,GPHY16_SC_A1_348_11-O_B,SC,715
CookEast,12,O,349,46.782725,-117.084199,2016,GPHY16_SC_A2_349_12-O_B,SC,415
CookEast,13,O,350,46.782678,-117.083781,2016,GPHY16_SC_A3_350_13-O_B,SC,201
CookEast,14,O,351,46.782741,-117.083363,2016,GPHY16_SC_A4_351_14-O_B,SC,465
CookEast,15,O,352,46.78264763,-117.0829188,2016,GPHY16_SC_A5_352_15-O_B,SC,200
CookEast,16,O,353,46.782731,-117.082527,2016,GPHY16_SC_A5_353_16-O_B,SC,181
CookEast,17,O,354,46.782768,-117.082109,2016,GPHY16_SC_A6_354_17-O_B,SC,519
CookEast,18,O,355,46.78257,-117.081691,2016,GPHY16_SC_B1_355_18-O_B,SC,452
CookEast,19,O,356,46.782709,-117.081273,2016,GPHY16_SC_B2_356_19-O_B,SC,411
CookEast,20,O,357,46.782711,-117.080855,2016,GPHY16_SC_B2_357_20-O_B,SC,560
CookEast,21,O,358,46.78255608,-117.0804141,2016,GPHY16_SC_B4_358_21-O_B,SC,495
CookEast,22,O,359,46.78283,-117.080019,2016,GPHY16_SC_B4_359_22-O_B,SC,635
CookEast,23,O,360,46.782801,-117.079601,2016,GPHY16_SC_B5_360_23-O_B,SC,530
CookEast,12,P,371,46.78296597,-117.0842298,2016,GPHY16_SC_A1_371_12-P_B,SC,390
CookEast,13,P,372,46.782964,-117.083798,2016,GPHY16_SC_A2_372_13-P_B,SC,266
CookEast,14,P,373,46.783027,-117.08338,2016,GPHY16_SC_A3_373_14-P_B,SC,405
CookEast,15,P,374,46.782948,-117.082962,2016,GPHY16_SC_A4_374_15-P_B,SC,200
CookEast,16,P,375,46.78300622,-117.0825283,2016,GPHY16_SC_A5_375_16-P_B,SC,396
CookEast,17,P,376,46.783054,-117.082126,2016,GPHY16_SC_A5_376_17-P_B,SC,384
CookEast,18,P,377,46.78282132,-117.0816503,2016,GPHY16_SC_B1_377_18-P_B,SC,690
CookEast,19,P,378,46.782995,-117.08129,2016,GPHY16_SC_B1_378_19-P_B,SC,421
CookEast,20,P,379,46.782997,-117.080872,2016,GPHY16_SC_B2_379_20-P_B,SC,414
CookEast,21,P,380,46.782853,-117.080454,2016,GPHY16_SC_B3_380_21-P_B,SC,406
CookEast,22,P,381,46.783116,-117.080036,2016,GPHY16_SC_B3_381_22-P_B,SC,626
CookEast,13,Q,394,46.78312585,-117.0839098,2016,GPHY16_SC_A2_394_13-Q_B,SC,279
CookEast,14,Q,395,46.783313,-117.083498,2016,GPHY16_SC_A2_395_14-Q_B,SC,374
CookEast,15,Q,396,46.783234,-117.08308,2016,GPHY16_SC_A3_396_15-Q_B,SC,474
CookEast,16,Q,397,46.783303,-117.082662,2016,GPHY16_SC_A4_397_16-Q_B,SC,462
CookEast,17,Q,398,46.78335797,-117.0822755,2016,GPHY16_SC_A4_398_17-Q_B,SC,432
CookEast,18,Q,399,46.783142,-117.081826,2016,GPHY16_SC_A6_399_18-Q_B,SC,267
CookEast,19,Q,400,46.783281,-117.081408,2016,GPHY16_SC_A6_400_19-Q_B,SC,557
CookEast,20,Q,401,46.783283,-117.08099,2016,GPHY16_SC_B1_401_20-Q_B,SC,557
CookEast,12,Q,402,46.783139,-117.080572,2016,GPHY16_SC_B2_402_12-Q_B,SC,462
CookEast,15,R,419,46.7834571,-117.0832106,2016,GPHY16_SC_A2_419_15-R_B,SC,467
CookEast,16,R,420,46.78351532,-117.0827709,2016,GPHY16_SC_A3_420_16-R_B,SC,483
CookEast,17,R,421,46.78355231,-117.0823668,2016,GPHY16_SC_A4_421_17-R_B,SC,270
CookEast,18,R,422,46.783428,-117.081933,2016,GPHY16_SC_A5_422_18-R_B,SC,406
CookEast,19,R,423,46.78355263,-117.0814835,2016,GPHY16_SC_A6_423_19-R_B,SC,564
CookEast,20,R,424,46.783569,-117.081097,2016,GPHY16_SC_A6_424_20-R_B,SC,630
CookEast,21,R,425,46.783425,-117.080679,2016,GPHY16_SC_B1_425_21-R_B,SC,444
